Year,Month,Day,Hour,Minute,DataSource,DryBulbTemperature,DewPointTemperature,RelativeHumidity,AtmosphericPressure,Extraterrestrial Horizontal Radiation,Extraterrestrial Direct Normal Radiation,Horizontal Infrared Radiation Intensity from Sky,GlobalHorizontalRadiation,DirectNormalRadiation,DiffuseHorizontalRadiation,GlobalHorizontalIlluminance,DirectNormalIlluminance,DiffuseHorizontalIlluminance,ZenithAngle,WindDirection,WindSpeed,Total Sky Cover,Opaque Sky Cover,Visibility,Ceiling Height,Present Weather Observation,Present Weather Codes,Precipitable Water,Aerosol Optical Depth,Snow Depth,Day Since Last Snow,Albedo,Liquid Preciptation Depth,Liquid Precipitation Quantity
2014,1,1,1,30,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9*9,-19.00,-25.20,58,92941,0,0,167,0,0,0,0,0,0,0,340,1.00,9,9,1100.0,122,0,999099999,1,0.0850,5,88,0.430,0.0,0.0
2014,1,1,2,30,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9*9,-19.00,-25.40,57,92941,0,0,171,0,0,0,0,0,0,0,225,0.00,9,9,1100.0,122,0,999099999,1,0.0850,5,88,0.430,0.0,0.0
2014,1,1,3,30,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9*9,-19.00,-25.70,55,92941,0,0,171,0,0,0,0,0,0,0,228,1.00,9,9,1200.0,213,0,999099999,1,0.0850,5,88,0.430,0.0,0.0
2014,1,1,4,30,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9*9,-18.00,-25.00,54,92972,0,0,171,0,0,0,0,0,0,0,211,1.00,9,9,900.0,152,0,999099999,1,0.0850,5,88,0.430,0.0,0.0
2014,1,1,5,30,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9*9,-18.00,-25.60,51,92972,0,0,170,0,0,0,0,0,0,0,300,1.00,9,9,1200.0,152,0,999099999,1,0.0850,5,88,0.430,0.0,0.0
2014,1,1,6,30,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9*9,-19.00,-26.80,50,92941,0,0,169,0,0,0,0,0,0,0,360,1.00,9,9,1200.0,152,0,999099999,1,0.0850,5,88,0.430,0.0,0.0
2014,1,1,7,30,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9*9,-19.00,-27.20,48,92941,0,0,170,0,0,0,0,0,0,0,320,1.00,9,9,1400.0,152,0,999099999,1,0.0850,5,88,0.430,0.0,0.0
2014,1,1,8,30,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9*9,-20.00,-27.90,49,92909,0,0,170,0,0,0,0,0,0,0,20,1.00,9,9,1200.0,213,0,999099999,1,0.0850,5,88,0.430,0.0,0.0
2014,1,1,9,30,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9*9,-20.00,-26.90,54,92909,0,0,170,38,0,15,9722,39011,4185,4337,300,1.00,3,3,700.0,77777,0,999099999,1,0.0850,5,88,0.430,0.0,0.0
2014,1,1,10,30,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9*9,-18.00,-25.40,52,92972,35,218,171,144,550,46,21912,64009,7659,6440,187,0.00,0,0,700.0,77777,0,999099999,1,0.0850,5,88,0.430,0.0,0.0
2014,1,1,11,30,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9*9,-15.00,-23.50,48,93064,238,1415,175,272,718,69,33443,76912,9801,6026,220,0.00,0,0,900.0,77777,0,999099999,1,0.0850,5,88,0.430,0.0,0.0
2014,1,1,12,30,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9*9,-11.00,-21.90,40,93184,398,1415,176,365,806,80,40373,82340,10923,5277,323,0.00,0,0,1200.0,77777,0,999099999,1,0.0850,5,88,0.430,0.0,0.0
2014,1,1,13,30,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9*9,-10.00,-18.60,49,93214,504,1415,176,404,825,86,41633,83047,11196,4735,260,2.00,0,0,3000.0,77777,0,999099999,1,0.0850,5,88,0.430,0.0,0.0
2014,1,1,14,30,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9*9,-6.00,-15.40,47,93329,550,1415,176,389,820,83,37275,80926,10310,4279,110,2.00,0,0,4000.0,77777,0,999099999,2,0.0850,5,88,0.430,0.0,0.0
